URL,Name,Cost,Thương hiệu,Bảo hành,Màu sắc,Series laptop,Part-number,Thế hệ CPU,CPU,Chip đồ họa,RAM,Màn hình,Lưu trữ,Số cổng lưu trữ tối đa,Kiểu khe M.2 hỗ trợ,Cổng xuất hình,Cổng kết nối,Kết nối không dây,Bàn phím,Hệ điều hành,Kích thước,Pin,Khối lượng,Bảo mật,Đèn LED trên máy,Phụ kiện đi kèm,Tính năng,Mic,Ổ đĩa quang,Mô tả bảo hành
https://phongvu.vn//may-tinh-xach-tay-laptop-lenovo-ideapad-s34015iwl81n800rsvn-i38145u-den-s190800666.html,Laptop Lenovo Ideapad S340-15IWL (81N800RSVN) (15" FHD/i3-8145U/4GB/1TB HDD/UHD 620/Win10/1.8 kg),10.790.000đ,Lenovo,12,Đen,Ideapad,81N800RSVN,"Core i3 , Intel Core thế hệ thứ 8","Intel Core i3-8145U ( 2.1 GHz - 3.9 GHz / 4MB / 2 nhân, 4 luồng )",Intel UHD Graphics 620,1 x 4GB Onboard  DDR4  2400MHz ( 1 Khe cắm / Hỗ trợ tối đa 16GB ),"15.6"" ( 1920 x 1080 ) Full HD  TN  không cảm ứng , Màn hình chống lóa , HD webcam",1TB HDD 5400RPM,"1 x 2.5"" SATA , 1 x M.2 SATA/NVMe - Hỗ trợ Intel Optane",M.2 SATA/NVMe (Hỗ trợ Intel Optane),1 x HDMI,"1 x USB Type C / DisplayPort , 2 x USB 3.1 , 1 x SD card slot","WiFi 802.11ac , Bluetooth 4.2","thường , có phím số , không đèn",Windows 10,35.8 x 24.5 x 1.79 cm,"3 cell  52 Wh , Pin liền",1.8 kg,,không đèn,,,Có,,
https://phongvu.vn//may-tinh-xach-tay-laptop-hp-348-g7-9pg80pa-i38130u-bac-s200400845.html,Laptop HP 348 G7 (9PG80PA) (14" HD/i3-8130U/4GB/256GB SSD/Intel UHD/Win10/1.4kg),10.790.000đ,HP,12,Bạc,,9PG80PA,"Core i3 , Intel Core thế hệ thứ 8","Intel Core i3-8130U ( 2.2 GHz - 3.4 GHz / 4MB / 2 nhân, 4 luồng )",Intel UHD Graphics 620,1 x 4GB  DDR4  2666MHz ( 2 Khe cắm / Hỗ trợ tối đa 16GB ),"14"" ( 1366 x 768 ) HD  không cảm ứng , Màn hình chống lóa , HD webcam",256GB SSD M.2 NVMe /,1 x M.2 NVMe,M.2 NVMe,1 x HDMI,"1 x USB Type C , 3 x USB 3.1 , 1 x SD card slot , LAN 1 Gb/s","WiFi 802.11ac , Bluetooth 4.2","thường , không phím số , không đèn",Windows 10 Home SL 64-bit,22.59 x 32.4 x 1.99 cm,"3 cell  42 Wh , Pin liền",1.4 kg,Vân tay,không đèn,,,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-hp-pavilion-15-au109tu-y4g14pa-bac-s1701265.html,Laptop HP Pavilion 15-au109TU (Y4G14PA) (15.6" HD/i3-7100U/4GB/500GB HDD/HD 620/Win10/2 kg),11.490.000đ,HP,12,Bạc,Pavilion,Y4G14PA,"Core i3 , Intel Core thế hệ thứ 7","Intel Core i3-7100U ( 2.4 GHz / 3MB / 2 nhân, 4 luồng )",Intel HD Graphics 620,1 x 4GB  DDR4  2400MHz ( 2 Khe cắm,"15.6"" ( 1366 x 768 ) SVA  không cảm ứng , HD webcam",500GB HDD 5400RPM,1 x 2.5" SATA,,1 x HDMI,", 2 x USB 3.0 , 1 x USB 2.0 , 1 x SD card slot , LAN 100 Mbps","WiFi 802.11n , Bluetooth 4.0","thường , có phím số , không đèn",Windows 10 Home SL 64-bit,38.3 x 24.3 x 2.25 cm,"2 cell  41 Wh , Pin liền",2 kg,,không đèn,,,,DVD/CD RW,
https://phongvu.vn//may-tinh-xach-tay-laptop-acer-aspire-a515-53-3153-nx-h6bsv-005-i3-8145u-bac-s19020313.html,Laptop Acer Aspire 5 A515-53-3153 (NX.H6BSV.005) (15.6" FHD/i3-8145U/4GB/1TB HDD/Win10/2.1 kg),11.990.000đ,ACER,12,Bạc,Aspire 5,NX.H6BSV.005,"Core i3 , Intel Core thế hệ thứ 8","Intel Core i3-8145U ( 2.1 GHz - 3.9 GHz / 4MB / 2 nhân, 4 luồng )",Intel UHD Graphics 605,1 x 4GB Onboard  DDR4  2133MHz ( 1 Khe cắm / Hỗ trợ tối đa 12GB ),"15.6"" ( 1920 x 1080 ) Full HD  không cảm ứng , HD webcam",1TB HDD 5400RPM,"1 x 2.5"" SATA , 1 x M.2 NVMe",M.2 NVMe,1 x HDMI,"1 x USB Type C , 2 x USB 3.0 , 1 x SD card slot , LAN 1 Gb/s","WiFi 802.11ac , Bluetooth 4.1","thường , có phím số , không đèn",Windows 10 Home SL 64-bit,36.3 x 24.7 x 1.79 cm,"3 cell  43 Wh , Pin liền",2.1 kg,,không đèn,,,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-asus-pro-p1440ua-fq0183-i3-8130u-xam-s19040052.html,Laptop ASUS PRO P1440UA-FQ0183 (14" HD/i3-8130U/4GB/500GB HDD/UHD 620/Endless/1.7 kg),11.990.000đ,ASUS,24 tháng,Xám,ASUSPRO,FQ0183,"Core i3 , Intel Core thế hệ thứ 8","Intel Core i3-8130U ( 2.2 GHz - 3.4 GHz / 4MB / 2 nhân, 4 luồng )",Intel UHD Graphics 620,1 x 4GB Onboard  DDR4 ( 1 Khe cắm / Hỗ trợ tối đa 12GB ),"14"" ( 1366 x 768 ) HD  không cảm ứng , HD webcam",500GB HDD 5400RPM,"1 x 2.5"" SATA , 1 x M.2 SATA",M.2 SATA,"1 x HDMI , 1 x VGA/D-sub",", 3 x USB 3.0 , 1 x USB 2.0 , 1 x SD card slot , LAN 1 Gb/s","WiFi 802.11ac , Bluetooth 4.2","thường , không phím số , không đèn",Endless,34 x 25 x 2.3 cm,"4 cell  44 Wh , Pin liền",1.7 kg,Vân tay,không đèn,,,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-asus-vivobook-x509ja-ej543t-i3-1005g1u-bac-s200700378.html,Laptop ASUS Vivobook X509JA-EJ543T EJ543T ( 15.6" Full HD/Intel Core i3-1005G1/4GB/512GB SSD/Windows 10 Home SL 64-bit/1.7kg),11.190.000đ,ASUS,24,Bạc,VivoBook,EJ543T,"Core i3 , Intel Core thế hệ thứ 10","Intel Core i3-1005G1 ( 1.2 GHz - 3.4 GHz / 4MB / 2 nhân, 4 luồng )",Intel UHD Graphics,1 x 4GB Onboard  DDR4  2666MHz ( 1 Khe cắm / Hỗ trợ tối đa 16GB ),"15.6"" ( 1920 x 1080 ) Full HD  không cảm ứng , Màn hình chống lóa , VGA webcam",512GB SSD M.2 NVMe /,1 x M.2 NVMe,M.2 NVMe,1 x HDMI,"1 x USB Type C , 1 x USB 3.1 , 2 x USB 2.0 , 1 x micro SD card slot","WiFi 802.11ac , Bluetooth 5.0","thường , có phím số , không đèn",Windows 10 Home SL 64-bit,36.02 x 23.49 x 2.29 cm,"2 cell  32 Wh , Pin liền",1.7 kg,Vân tay,không đèn,,,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-asus-a512fa-ej117t-i3-8145u-bac-s19040955.html,Laptop ASUS VivoBook 15 A512FA-EJ117T (15.6" FHD/i3-8145U/4GB/1TB HDD/UHD 620/Win10/1.7 kg),12.290.000đ,ASUS,24,Bạc,VivoBook,EJ117T,"Core i3 , Intel Core thế hệ thứ 8","Intel Core i3-8145U ( 2.1 GHz - 3.9 GHz / 4MB / 2 nhân, 4 luồng )",Intel UHD Graphics 620,1 x 4GB Onboard  DDR4 ( 1 Khe cắm / Hỗ trợ tối đa 12GB ),"15.6"" ( 1920 x 1080 ) Full HD  không cảm ứng , Màn hình chống lóa , HD webcam",1TB HDD 5400RPM,"1 x 2.5"" SATA , 1 x M.2 NVMe",M.2 NVMe,1 x HDMI,"1 x USB Type C , 1 x USB 3.0 , 1 x USB 2.0 , 1 x micro SD card slot","WiFi 802.11ac , Bluetooth 4.2","thường , có phím số , không đèn",Windows 10 Home SL 64-bit,35.7 x 23 x 1.9 cm,"2 cell  37 Wh , Pin liền",1.7 kg,Vân tay,không đèn,,,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-asus-vivobook-a412fa-ek377t-i3-8145u-bac-s19070191.html,Laptop ASUS VivoBook 14 A412FA-EK377T (14" FHD/i3-8145U/4GB /256GB SSD/UHD 620/Win10/1.5 kg),12.090.000đ,ASUS,24,Bạc,VivoBook,EK377T,"Core i3 , Intel Core thế hệ thứ 8","Intel Core i3-8145U ( 2.1 GHz - 3.9 GHz / 4MB / 2 nhân, 4 luồng )",Intel UHD Graphics 620,1 x 4GB Onboard  DDR4 ( 1 Khe cắm / Hỗ trợ tối đa 12GB ),"14"" ( 1920 x 1080 ) Full HD  không cảm ứng , Màn hình chống lóa , HD webcam",256GB SSD M.2 NVMe /,"1 x 2.5"" SATA , 1 x M.2 SATA",M.2 SATA,1 x HDMI,"1 x USB Type C , 1 x USB 3.1 , 1 x USB 2.0 , 1 x micro SD card slot","WiFi 802.11ac , Bluetooth 4.2","thường , không phím số , không đèn",Windows 10 Home 64-bit,32.2 x 21.2 x 1.90 cm,"2 cell  37 Wh , Pin liền",1.5 kg,Vân tay,không đèn,,,Có,,
https://phongvu.vn//may-tinh-xach-tay-laptop-dell-inspiron-15-3593-n3593cp75f013n93c-i31005g1-den-s200400842.html,Laptop Dell Inspiron 15 3593-N3593C (15.6" FHD/i3-1005G1/4GB/256GB SSD/Intel UHD/Win10/2kg),11.090.000đ,Dell,12,Đen,Inspiron,N3593C-P75F013N93C,"Core i3 , Intel Core thế hệ thứ 10","Intel Core i3-1005G1 ( 1.2 GHz - 3.4 GHz / 4MB / 2 nhân, 4 luồng )",Intel UHD Graphics,1 x 4GB  DDR4  2666MHz ( 2 Khe cắm / Hỗ trợ tối đa 16GB ),"15.6"" ( 1920 x 1080 ) Full HD  TN  không cảm ứng , HD webcam",256GB SSD M.2 NVMe /,"1 x 2.5"" SATA , 1 x M.2 SATA/NVMe",M.2 SATA/NVMe,1 x HDMI,", 2 x USB 3.1 , 1 x USB 2.0 , 1 x SD card slot , LAN 100 Mbps","WiFi 802.11ac , Bluetooth 4.2","thường , có phím số , không đèn",Windows 10 Home SL 64-bit,38 x 25.8 x 1.99 cm,"3 cell  42 Wh , Pin liền",2 kg,,không đèn,"Adapter, dây nguồn",,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-lenovo-ideapad-3-14are05-81w30058vn-ryzen-3-4300u-den-s200801022.html,Laptop Lenovo Ideapad 3 -14ARE05 81W30058VN ( 14" Full HD/AMD Ryzen 3 4300U/4GB/512GB SSD/Windows 10 Home 64-bit/1.5kg),11.490.000đ,Lenovo,24,Đen,Ideapad,81W30058VN,"Ryzen 3 , AMD Ryzen thế hệ thứ 4","AMD Ryzen 3 4300U ( 2.7 GHz - 3.7 GHz / 4MB / 4 nhân, 4 luồng )",AMD Radeon Graphics,1 x 4GB Onboard  DDR4  2666MHz ( 1 Khe cắm / Hỗ trợ tối đa 8GB ),"14"" ( 1920 x 1080 ) Full HD  TN  không cảm ứng , VGA webcam",512GB SSD M.2 NVMe /,1 x M.2 SATA/NVMe,M.2 SATA/NVMe,1 x HDMI,", 2 x USB 3.2 , 1 x USB 2.0 , 1 x SD card slot","WiFi 802.11ax (Wifi 6) , Bluetooth 5.0","thường , không phím số , không đèn",Windows 10 Home 64-bit,32.71 x 24.1 x 1.99 cm,2 cell  Pin liền,1.5 kg,,không đèn,Adapter,,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-asus-vivobook-a512fa-ej2005t-i3-10110u-cam-s200900589.html,Laptop ASUS A512FA EJ2005T ( 15.6" Full HD/Intel Core i3-10110U/4GB/256GB SSD/Windows 10 Home 64-bit/1.6kg),12.690.000đ,ASUS,24,Cam,VivoBook,EJ2005T,"Core i3 , Intel Core thế hệ thứ 10","Intel Core i3-10110U ( 2.1 GHz - 4.1 GHz / 4MB / 2 nhân, 4 luồng )",Intel UHD Graphics,1 x 4GB Onboard  DDR4  2400MHz ( 1 Khe cắm / Hỗ trợ tối đa 20GB ),"15.6"" ( 1920 x 1080 ) Full HD  TN  không cảm ứng , HD webcam",256GB SSD M.2 NVMe /,"1 x 2.5"" SATA , 1 x M.2 NVMe",M.2 NVMe,1 x HDMI,"1 x USB Type C , 1 x USB 3.2 , 1 x micro SD card slot","WiFi 802.11ac , Bluetooth 4.2","thường , có phím số , không đèn",Windows 10 Home 64-bit,35.7 x 23 x 1.99,"2 cell  37 Wh , Pin liền",1.6 kg,Vân tay,không đèn,,,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-dell-inspiron-15-3501-n3501a-p90f002n3501a-i3-1005g1-den-s201100693.html,Laptop Dell Inspiron 15 3501 N3501A-P90F002N3501A ( 15.6" Full HD/Intel Core i3-1005G1/4GB/256GB SSD/Windows 10 Home SL 64-bit/2kg),11.490.000đ,Dell,12,Đen,Inspiron,N3501A-P90F002N3501A,"Core i3 , Intel Core thế hệ thứ 10","Intel Core i3-1005G1 ( 1.2 GHz - 3.4 GHz / 4MB / 2 nhân, 4 luồng )",Intel UHD Graphics,1 x 4GB  DDR4  2666MHz ( 2 Khe cắm / Hỗ trợ tối đa 16GB ),"15.6"" ( 1920 x 1080 ) Full HD  TN  không cảm ứng , HD webcam",256GB SSD M.2 NVMe /,"1 x 2.5"" SATA , 1 x M.2 NVMe",M.2 NVMe,1 x HDMI,", 2 x USB 3.1 , 2 x USB 2.0 , 1 x SD card slot , LAN 1 Gb/s","WiFi 802.11ac , Bluetooth 4.2","thường , có phím số , không đèn",Windows 10 Home SL 64-bit,38 x 25.8 x 19.9 cm,"3 cell  42 Wh , Pin liền",2 kg,,không đèn,"Adapter, dây nguồn",,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-asus-vivobook-x509ja-ej427t-i3-1005g1-bac-s201100788.html,Laptop ASUS Vivobook X509JA EJ427T ( 15.6" Full HD/Intel Core i3-1005G1/4GB/512GB SSD/Windows 10 Home SL 64-bit/1.7kg),11.190.000đ,ASUS,24,Bạc,VivoBook,EJ427T,"Core i3 , Intel Core thế hệ thứ 10","Intel Core i3-1005G1 ( 1.2 GHz - 3.4 GHz / 4MB / 2 nhân, 4 luồng )",Intel UHD Graphics,1 x 4GB Onboard  DDR4  2666MHz ( 1 Khe cắm / Hỗ trợ tối đa 16GB ),"15.6"" ( 1920 x 1080 ) Full HD  không cảm ứng , Màn hình chống lóa , VGA webcam",512GB SSD M.2 NVMe /,1 x M.2 NVMe,M.2 NVMe,1 x HDMI,"1 x USB Type C , 1 x USB 3.1 , 2 x USB 2.0 , 1 x micro SD card slot","WiFi 802.11ac , Bluetooth 5.0","thường , có phím số , không đèn",Windows 10 Home SL 64-bit,36.02 x 23.49 x 2.29 cm,"2 cell  32 Wh , Pin liền",1.7 kg,Vân tay,không đèn,,,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-acer-aspire-a315-53-54t3-nx-h2bsv-002-den-s1808442.html,Laptop Acer Aspire 3 A315-53-54T3 (NX.H2BSV.0002) (15.6" FHD/i5-7200U/4GB/1TB HDD/Linux/2.1 kg),11.899.000đ,ACER,12,Đen,Aspire 3,NX.H2BSV.0002,"Core i5 , Intel Core thế hệ thứ 7","Intel Core i5-7200U ( 2.5 GHz - 3.1 GHz / 3MB / 2 nhân, 4 luồng )",Intel UHD Graphics 620,1 x 4GB Onboard  DDR4  2133MHz ( 1 Khe cắm / Hỗ trợ tối đa 12GB ),"15.6"" ( 1920 x 1080 ) Full HD  không cảm ứng , HD webcam",1TB HDD 5400RPM,"1 x 2.5"" SATA , 1 x M.2 SATA/NVMe",M.2 SATA/NVMe,1 x HDMI,"1 x USB Type C , 2 x USB 3.0 , 1 x USB 2.0 , 1 x SD card slot , LAN 1 Gb/s","WiFi 802.11ac , Bluetooth 4.1","thường , có phím số , không đèn",Linux,38 x 26 x 2 cm,"3 cell  43 Wh , Pin liền",2.1 kg,,không đèn,,,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-acer-aspire-a514-51-525e-nx-h6vsv-002-i5-8265u-s19010029.html,Laptop Acer Aspire 5 A514-51-525E (NX.H6VSV.002) (14" FHD/i5-8265U/4GB/1TB HDD/Linux/1.9 kg),13.990.000đ,ACER,12,Bạc,Aspire 5,NX.H6VSV.002,"Core i5 , Intel Core thế hệ thứ 8","Intel Core i5-8265U ( 1.6 GHz - 3.9 GHz / 6MB / 4 nhân, 8 luồng )",Intel UHD Graphics 620,1 x 4GB Onboard  DDR4 ( 1 Khe cắm / Hỗ trợ tối đa 12GB ),"14"" ( 1920 x 1080 ) Full HD  không cảm ứng , HD webcam",1TB HDD 5400RPM,"1 x 2.5"" SATA , 1 x M.2 SATA/NVMe",M.2 SATA/NVMe,1 x HDMI,"1 x USB Type C , 2 x USB 3.0 , 1 x SD card slot , LAN 1 Gb/s","WiFi 802.11ac , Bluetooth 4.1","thường , không phím số , LED",Linux,34.3 x 25 x 2.23 cm,"3 cell  61 Wh , Pin liền",1.9 kg,,không đèn,,,,DVD/CD RW,
https://phongvu.vn//may-tinh-xach-tay-laptop-asus-a412fa-ek156t-i3-8145u-xanh-s19040807.html,Laptop ASUS VivoBook 14 A412FA-EK156T (14" FHD/i3-8145U/4GB/1TB HDD/UHD 620/Win10/1.5 kg),11.490.000đ,ASUS,24,Xanh,VivoBook,EK156T,"Core i3 , Intel Core thế hệ thứ 8","Intel Core i3-8145U ( 2.1 GHz - 3.9 GHz / 4MB / 2 nhân, 4 luồng )",Intel UHD Graphics 620,1 x 4GB Onboard  DDR4 ( 1 Khe cắm / Hỗ trợ tối đa 12GB ),"14"" ( 1920 x 1080 ) Full HD  không cảm ứng , HD webcam",1TB HDD 5400RPM,"1 x 2.5"" SATA , 1 x M.2 SATA/NVMe",M.2 SATA/NVMe,1 x HDMI,"1 x USB Type C , 1 x USB 3.0 , 1 x USB 2.0 , 1 x micro SD card slot","WiFi 802.11ac , Bluetooth 4.2","thường , không phím số , không đèn",Windows 10 Home SL 64-bit,32.2 x 21.2 x 1.9 cm,"2 cell  37 Wh , Pin liền",1.5 kg,Vân tay,không đèn,,,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-lenovo-ideapad-330s-14ikbr-81f400nlvn-i5-8250u-xam-s1810570.html,Laptop Lenovo 330S-14IKBR (14IKBR 81F400NLVN) (14" FHD/i5-8250U/4GB/1TB HDD/UHD 620/Win10/1.7 kg),12.690.000đ,Lenovo,12,Xám,Ideapad,14IKBR 81F400NLVN,"Core i5 , Intel Core thế hệ thứ 8","Intel Core i5-8250U ( 1.6 GHz - 3.4 GHz / 6MB / 4 nhân, 8 luồng )",Intel UHD Graphics 620,1 x 4GB Onboard  DDR4  2400MHz ( 1 Khe cắm / Hỗ trợ tối đa 12GB ),"14"" ( 1920 x 1080 ) Full HD  IPS  không cảm ứng , HD webcam",1TB HDD 5400RPM,"1 x 2.5"" SATA , 1 x M.2 SATA/NVMe",M.2 SATA/NVMe,1 x HDMI,"1 x USB Type C , 2 x USB 3.0 , 1 x SD card slot","WiFi 802.11ac , Bluetooth 4.2","thường , không phím số , không đèn",Windows 10 Home SL 64-bit,323.1 x 234.8 x 18.95 mm,"2 cell  30 Wh , Pin liền",1.7 kg,,không đèn,,,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-asus-vivobook-a512fa-ej555t-i3-8145u-cam-s190800095.html,Laptop ASUS VivoBook 15 A512FA-EJ555T (15" FHD/i3-8145U/4GB/256GB SSD/UHD 620/Win10/1.7 kg),12.390.000đ,ASUS,24,Cam,VivoBook,90NB0KR7-M07850,"Core i3 , Intel Core thế hệ thứ 8","Intel Core i3-8145U ( 2.1 GHz - 3.9 GHz / 4MB / 2 nhân, 4 luồng )",Intel UHD Graphics 620,1 x 4GB Onboard  DDR4  2400MHz ( 1 Khe cắm / Hỗ trợ tối đa 12GB ),"15.6"" ( 1920 x 1080 ) Full HD  không cảm ứng , Màn hình chống lóa , HD webcam",256GB SSD M.2 NVMe /,"1 x 2.5"" SATA , 1 x M.2 NVMe",M.2 NVMe,1 x HDMI,"1 x USB 3.1 Gen 1 Type C , 1 x USB 3.1 Gen 1 , 2 x USB 2.0 , 1 x micro SD card slot","WiFi 802.11ac , Bluetooth 4.2","thường , có phím số , LED",Windows 10 Home 64-bit,35.7 x 23.0 x 1.90 cm,"2 cell  37 Wh , Pin liền",1.7 kg,Vân tay,không đèn,,,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-acer-aspire-5-a5155436h3-nxhfnsv006-i38145u-bac-s190800387.html,Laptop Acer Aspire 5 A515-54-36H3 (NX.HFNSV.006) (15" FHD/i3-8145U/4GB/1TB HDD/UHD 620/Win10/1.7 kg),11.990.000đ,ACER,12,Bạc,Aspire 5,NX.HFNSV.006,"Core i3 , Intel Core thế hệ thứ 8","Intel Core i3-8145U ( 2.1 GHz - 3.9 GHz / 4MB / 2 nhân, 4 luồng )",Intel UHD Graphics 620,1 x 4GB Onboard  DDR4  2133MHz ( 1 Khe cắm / Hỗ trợ tối đa 16GB ),"15.6"" ( 1920 x 1080 ) Full HD  không cảm ứng , HD webcam",1TB HDD 5400RPM,"1 x 2.5"" SATA , 1 x M.2 NVMe",M.2 NVMe,1 x HDMI,"1 x USB Type C , 2 x USB 3.1 , 1 x USB 2.0 , LAN 1 Gb/s","WiFi 802.11ac , Bluetooth 4.2","thường , có phím số , không đèn",Windows 10 Home 64-bit,36.34 (W) x 25.05 (D) x 1.795 (H) cm,"3 cell  48 Wh , Pin liền",1.7 kg,,không đèn,,,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-lenovo-thinkbook-14iml20rv00b6vn-i310110u-xam-s191201279.html,Laptop Lenovo ThinkBook 14-IML (20RV00B6VN) (14" FHD/i3-10110U/4GB/256GB SSD/Intel UHD/Free DOS/1.5kg),12.590.000đ,Lenovo,12,Xám,Thinkbook,20RV00B6VN,"Core i3 , Intel Core thế hệ thứ 10","Intel Core i3-10110U ( 2.1 GHz - 4.1 GHz / 4MB / 2 nhân, 4 luồng )",Intel UHD Graphics,1 x 4GB  DDR4  2666MHz ( 1 Khe cắm / Hỗ trợ tối đa 16GB ),"14"" ( 1920 x 1080 ) Full HD  TN  không cảm ứng , HD webcam",256GB SSD M.2 NVMe /,1 x M.2 NVMe,M.2 NVMe,1 x HDMI,"1 x USB Type C, 1 x USB Type C / DisplayPort / Power Delivery , 2 x USB 3.1 , 1 x SD card slot , LAN 1 Gb/s","WiFi 802.11ac , Bluetooth 5.0","thường , không phím số , không đèn",Free DOS,32 x 23 x 1.79 cm,"3 cell  45 Wh , Pin liền",1.5 kg,Vân tay,không đèn,"Adapter  , dây nguồn",,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-asus-vivobook-a512da-ej1448t-amd-ryzen-3-3250u-bac-s200900009.html,Laptop ASUS Vivobook A512DA EJ1448T ( 15.6" Full HD/AMD Ryzen 3 3250U/4GB/512GB SSD/Windows 10 Home 64-bit/1.7kg),11.990.000đ,ASUS,24,Bạc,VivoBook,EJ1448T,"Ryzen 3 , AMD Ryzen thế hệ thứ 3","AMD Ryzen 3 3250U ( 2.6 GHz - 3.5 GHz / 4MB / 2 nhân, 4 luồng )",AMD Radeon Graphics,1 x 4GB Onboard  DDR4  2400MHz ( 1 Khe cắm / Hỗ trợ tối đa 12GB ),"15.6"" ( 1920 x 1080 ) Full HD  TN  không cảm ứng , HD webcam",512GB SSD M.2 NVMe /,1 x M.2 NVMe,M.2 NVMe,1 x HDMI,"1 x USB Type C , 1 x USB 3.2 , 2 x USB 2.0 , 1 x micro SD card slot","WiFi 802.11ac , Bluetooth 4.2","thường , có phím số , không đèn",Windows 10 Home 64-bit,35.7 x 23 x 1.99 cm,"2 cell  37 Wh , Pin liền",1.7 kg,Vân tay,không đèn,"Sạc, HDSD",,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-hp-pavilion-14-bf016tu-2ge48pa-bac-s1702783.html,Laptop HP Pavilion 14-bf016TU (2GE48PA) (14" FHD/i3-7100U/4GB/1TB HDD/HD 620/Free DOS/1.6 kg),12.290.000đ,HP,12,Bạc,Pavilion,2GE48PA,"Core i3 , Intel Core thế hệ thứ 7","Intel Core i3-7100U ( 2.4 GHz / 3MB / 2 nhân, 4 luồng )",Intel HD Graphics 620,1 x 4GB  DDR4  2400MHz ( 2 Khe cắm / Hỗ trợ tối đa 16GB ),"14"" ( 1920 x 1080 ) Full HD  không cảm ứng , HD webcam",1TB HDD 5400RPM,"1 x 2.5"" SATA , 1 x M.2 SATA",M.2 SATA,1 x HDMI,"1 x USB Type C , 2 x USB 3.0 , 1 x SD card slot , LAN 1 Gb/s","WiFi 802.11ac , Bluetooth 4.2","thường , không phím số , không đèn",Free DOS,32.4 x 22.76 x 1.99 cm,"3 cell  41 Wh , Pin liền",1.6 kg,,không đèn,,,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-acer-aspire-5-a5145233ab-nxhmhsv001-i310110u-bac-s191000368.html,Laptop Acer Aspire 5 A514-52-33AB (NX.HMHSV.001) (14" FHD/i3-10110U/4GB/256GB SSD/UHD 620/Win10/1.6 kg),11.990.000đ,ACER,12,Bạc,Aspire 5,NX.HMHSV.001,"Core i3 , Intel Core thế hệ thứ 10","Intel Core i3-10110U ( 2.1 GHz - 4.1 GHz / 4MB / 2 nhân, 4 luồng )",Intel UHD Graphics 620,1 x 4GB Onboard  DDR4  2133MHz ( 1 Khe cắm / Hỗ trợ tối đa 16GB ),"14"" ( 1920 x 1080 ) Full HD  IPS  không cảm ứng , HD webcam",256GB SSD M.2 NVMe /,"1 x 2.5"" SATA , 1 x M.2 NVMe",M.2 NVMe,1 x HDMI,"1 x USB Type C , 2 x USB 3.1 , 1 x USB 2.0 , LAN 1 Gb/s","WiFi 802.11ac , Bluetooth 5.0","thường , không phím số , LED",Windows 10 Home 64-bit,32.88 x 23. 6 x 1.795 cm,4 cell  48 Wh,1.6 kg,,không đèn,,,,,
https://phongvu.vn//may-tinh-xach-tay-laptop-dell-inspiron-14-3493-3493wtw3m1-i31005g1-bac-s191201272.html,Laptop Dell Inspiron 14 3493-WTW3M1 (14" HD/i3-1005G1/4GB/1TB HDD/Intel UHD/Win10/1.7kg),12.390.000đ,Dell,12,Bạc,Inspiron,3493-WTW3M1,"Core i3 , Intel Core thế hệ thứ 10","Intel Core i3-1005G1 ( 1.2 GHz - 3.4 GHz / 4MB / 2 nhân, 4 luồng )",Intel UHD Graphics,1 x 4GB  DDR4  2666MHz ( 2 Khe cắm / Hỗ trợ tối đa 32GB ),"14"" ( 1366 x 768 ) HD  TN  không cảm ứng , Màn hình chống lóa , HD webcam",1TB HDD 5400RPM,"1 x 2.5"" SATA , 1 x M.2 SATA/NVMe",M.2 SATA/NVMe,1 x HDMI,", 2 x USB 3.1 , 1 x USB 2.0 , LAN 1 Gb/s","WiFi 802.11ac , Bluetooth 4.1","thường , không phím số , không đèn",Windows 10 Home SL 64-bit,33.9 x 24.19 x 2.1 cm,"3 cell  42 Wh , Pin liền",1.7 kg,,không đèn,,,,,
